"201703010252","6559                    ",14
"201703010253","6559                    ",44
"201703010254","6559                    ",31
"201703010255","6559                    ",30
"201703010256","6559                    ",9
"201703010257","6559                    ",20
"201703010258","6559                    ",16
"201703010259","6559                    ",10
"201703010300","6559                    ",27
"201703010301","6559                    ",39
"201703010302","6559                    ",46
"201703010303","6559                    ",30
"201703010304","6559                    ",12
"201703010305","6559                    ",25
"201703010306","6559                    ",21
"201703010307","6559                    ",14
"201703010308","6559                    ",26
"201703010309","6559                    ",9
"201703010310","6559                    ",32
"201703010311","6559                    ",32
"201703010312","6559                    ",5
"201703010313","6559                    ",21
"201703010314","6559                    ",13
"201703010315","6559                    ",16
"201703010316","6559                    ",9
"201703010317","6559                    ",24
"201703010318","6559                    ",10
"201703010319","6559                    ",21
"201703010320","6559                    ",26
"201703010321","6559                    ",16
"201703010322","6559                    ",35
"201703010323","6559                    ",40
"201703010324","6559                    ",18
"201703010325","6559                    ",36
"201703010326","6559                    ",32
"201703010327","6559                    ",18
"201703010328","6559                    ",11
"201703010329","6559                    ",19
"201703010330","6559                    ",22
"201703010331","6559                    ",48
"201703010332","6559                    ",23
"201703010333","6559                    ",34
"201703010334","6559                    ",26
"201703010335","6559                    ",25
"201703010336","6559                    ",45
"201703010337","6559                    ",43
"201703010338","6559                    ",24
"201703010339","6559                    ",5
"201703010340","6559                    ",17
"201703010341","6559                    ",20
"201703010342","6559                    ",12
"201703010343","6559                    ",14
"201703010344","6559                    ",2
"201703010345","6559                    ",23
"201703010346","6559                    ",24
"201703010347","6559                    ",32
"201703010348","6559                    ",12
"201703010349","6559                    ",38
"201703010350","6559                    ",9
"201703010351","6559                    ",12
"201703010352","6559                    ",13
"201703010353","6559                    ",36
"201703010354","6559                    ",16
"201703010355","6559                    ",11
"201703010356","6559                    ",21
"201703010357","6559                    ",26
"201703010358","6559                    ",8
"201703010359","6559                    ",28
"201703010400","6559                    ",49
"201703010401","6559                    ",12
"201703010402","6559                    ",25
"201703010403","6559                    ",9
"201703010404","6559                    ",25
"201703010405","6559                    ",10
"201703010406","6559                    ",34
"201703010407","6559                    ",14
"201703010408","6559                    ",4
"201703010409","6559                    ",7
"201703010410","6559                    ",20
"201703010411","6559                    ",7
"201703010412","6559                    ",27
"201703010413","6559                    ",12
"201703010414","6559                    ",20
"201703010415","6559                    ",17
"201703010416","6559                    ",6
"201703010417","6559                    ",26
"201703010418","6559                    ",12
"201703010419","6559                    ",25
"201703010420","6559                    ",29
"201703010421","6559                    ",31
"201703010422","6559                    ",43
"201703010423","6559                    ",23
"201703010424","6559                    ",19
"201703010425","6559                    ",42
"201703010426","6559                    ",19
"201703010427","6559                    ",37
"201703010428","6559                    ",8
"201703010429","6559                    ",18
"201703010430","6559                    ",18
"201703010431","6559                    ",11
"201703010432","6559                    ",6
"201703010433","6559                    ",32
"201703010434","6559                    ",23
"201703010435","6559                    ",16
"201703010436","6559                    ",20
"201703010437","6559                    ",31
"201703010438","6559                    ",44
"201703010439","6559                    ",23
"201703010440","6559                    ",14
"201703010441","6559                    ",13
"201703010442","6559                    ",13
"201703010443","6559                    ",41
"201703010444","6559                    ",18
"201703010445","6559                    ",15
"201703010446","6559                    ",14
"201703010447","6559                    ",30
"201703010448","6559                    ",34
"201703010449","6559                    ",12
"201703010450","6559                    ",11
"201703010451","6559                    ",34
"201703010452","6559                    ",47
"201703010453","6559                    ",17
"201703010454","6559                    ",57
"201703010455","6559                    ",22
"201703010456","6559                    ",34
"201703010457","6559                    ",9
"201703010458","6559                    ",30
"201703010459","6559                    ",27
"201703010500","6559                    ",24
"201703010501","6559                    ",11
"201703010502","6559                    ",2
"201703010503","6559                    ",15
"201703010504","6559                    ",1
"201703010505","6559                    ",2
"201703010506","6559                    ",15
"201703010507","6559                    ",18
"201703010508","6559                    ",7
"201703010509","6559                    ",15
"201703010510","6559                    ",35
"201703010511","6559                    ",58
"201703010512","6559                    ",3
"201703010513","6559                    ",21
"201703010515","6559                    ",2
"201703010516","6559                    ",21
"201703010517","6559                    ",6
"201703010518","6559                    ",13
"201703010519","6559                    ",13
"201703010520","6559                    ",9
"201703010521","6559                    ",9
"201703010522","6559                    ",31
"201703010524","6559                    ",2
"201703010525","6559                    ",23
"201703010526","6559                    ",10
"201703010527","6559                    ",21
"201703010528","6559                    ",26
"201703010530","6559                    ",9
"201703010531","6559                    ",10
"201703010532","6559                    ",13
"201703010533","6559                    ",8
"201703010534","6559                    ",15
"201703010535","6559                    ",9
"201703010536","6559                    ",11
"201703010537","6559                    ",1
"201703010538","6559                    ",15
"201703010539","6559                    ",8
"201703010540","6559                    ",12
"201703010541","6559                    ",4
"201703010542","6559                    ",6
"201703010543","6559                    ",6
"201703010544","6559                    ",20
"201703010545","6559                    ",16
"201703010546","6559                    ",11
"201703010547","6559                    ",4
"201703010548","6559                    ",51
"201703010550","6559                    ",16
"201703010551","6559                    ",20
"201703010552","6559                    ",7
"201703010553","6559                    ",11
"201703010554","6559                    ",3
"201703010555","6559                    ",6
"201703010556","6559                    ",8
"201703010557","6559                    ",22
"201703010558","6559                    ",20
"201703010559","6559                    ",21
"201703010600","6559                    ",24
"201703010601","6559                    ",25
"201703010602","6559                    ",12
"201703010603","6559                    ",3
"201703010604","6559                    ",15
"201703010605","6559                    ",5
"201703010606","6559                    ",6
"201703010607","6559                    ",11
"201703010608","6559                    ",20
"201703010609","6559                    ",10
"201703010610","6559                    ",80
"201703010611","6559                    ",1
"201703010612","6559                    ",28
"201703010613","6559                    ",9
"201703010614","6559                    ",33
"201703010615","6559                    ",25
"201703010616","6559                    ",9
"201703010617","6559                    ",5
"201703010618","6559                    ",52
"201703010619","6559                    ",10
"201703010620","6559                    ",5
"201703010621","6559                    ",12
"201703010622","6559                    ",22
"201703010623","6559                    ",5
"201703010624","6559                    ",16
"201703010625","6559                    ",8
"201703010626","6559                    ",10
"201703010628","6559                    ",15
"201703010629","6559                    ",15
"201703010630","6559                    ",4
"201703010631","6559                    ",8
"201703010632","6559                    ",6
"201703010633","6559                    ",15
"201703010634","6559                    ",1
"201703010635","6559                    ",3
"201703010636","6559                    ",2
"201703010637","6559                    ",2
"201703010639","6559                    ",28
"201703010640","6559                    ",26
"201703010641","6559                    ",3
"201703010642","6559                    ",10
"201703010644","6559                    ",2
"201703010645","6559                    ",10
"201703010646","6559                    ",4
"201703010647","6559                    ",11
"201703010648","6559                    ",8
"201703010649","6559                    ",4
"201703010650","6559                    ",14
"201703010651","6559                    ",2
"201703010652","6559                    ",2
"201703010653","6559                    ",14
"201703010654","6559                    ",27
"201703010655","6559                    ",33
"201703010656","6559                    ",6
"201703010657","6559                    ",3
"201703010658","6559                    ",7
"201703010700","6559                    ",3
"201703010701","6559                    ",16
"201703010702","6559                    ",3
"201703010703","6559                    ",3
"201703010704","6559                    ",8
"201703010706","6559                    ",13
"201703010707","6559                    ",9
"201703010708","6559                    ",6
"201703010710","6559                    ",6
"201703010711","6559                    ",3
"201703010712","6559                    ",5
"201703010714","6559                    ",3
"201703010715","6559                    ",11
"201703010716","6559                    ",10
"201703010717","6559                    ",1
"201703010718","6559                    ",15
"201703010719","6559                    ",14
"201703010720","6559                    ",3
"201703010721","6559                    ",1
"201703010722","6559                    ",2
"201703010723","6559                    ",6
"201703010724","6559                    ",1
"201703010725","6559                    ",4
"201703010726","6559                    ",4
"201703010727","6559                    ",4
"201703010728","6559                    ",13
"201703010729","6559                    ",1
"201703010730","6559                    ",15
"201703010731","6559                    ",1
"201703010732","6559                    ",4
"201703010733","6559                    ",12
"201703010734","6559                    ",8
"201703010735","6559                    ",4
"201703010736","6559                    ",1
"201703010737","6559                    ",14
"201703010739","6559                    ",10
"201703010740","6559                    ",4
"201703010741","6559                    ",2
"201703010742","6559                    ",7
"201703010743","6559                    ",1
"201703010744","6559                    ",10
"201703010745","6559                    ",29
"201703010746","6559                    ",15
"201703010747","6559                    ",10
"201703010748","6559                    ",39
"201703010749","6559                    ",3
"201703010750","6559                    ",14
"201703010751","6559                    ",3
"201703010752","6559                    ",3
"201703010753","6559                    ",11
"201703010754","6559                    ",13
"201703010755","6559                    ",11
"201703010756","6559                    ",24
"201703010757","6559                    ",2
"201703010758","6559                    ",11
"201703010759","6559                    ",3
"201703010801","6559                    ",2
"201703010802","6559                    ",23
"201703010803","6559                    ",22
"201703010804","6559                    ",1
"201703010805","6559                    ",2
"201703010806","6559                    ",6
"201703010807","6559                    ",1
"201703010808","6559                    ",15
"201703010809","6559                    ",33
"201703010810","6559                    ",18
"201703010811","6559                    ",2
"201703010812","6559                    ",1
"201703010813","6559                    ",9
"201703010814","6559                    ",25
"201703010815","6559                    ",1
"201703010817","6559                    ",1
"201703010818","6559                    ",2
"201703010819","6559                    ",3
"201703010820","6559                    ",24
"201703010821","6559                    ",6
"201703010822","6559                    ",1
"201703010823","6559                    ",6
"201703010825","6559                    ",1
"201703010826","6559                    ",6
"201703010827","6559                    ",5
"201703010828","6559                    ",4
"201703010829","6559                    ",4
"201703010830","6559                    ",2
"201703010831","6559                    ",1
"201703010833","6559                    ",11
"201703010834","6559                    ",2
"201703010835","6559                    ",2
"201703010836","6559                    ",1
"201703010837","6559                    ",3
"201703010838","6559                    ",2
"201703010839","6559                    ",1
"201703010840","6559                    ",9
"201703010841","6559                    ",3
"201703010843","6559                    ",12
"201703010845","6559                    ",7
"201703010846","6559                    ",34
"201703010847","6559                    ",4
"201703010850","6559                    ",3
"201703010851","6559                    ",1
"201703010855","6559                    ",2
"201703010856","6559                    ",8
"201703010858","6559                    ",3
"201703010859","6559                    ",2
"201703010902","6559                    ",1
"201703010903","6559                    ",5
"201703010905","6559                    ",8
"201703010906","6559                    ",1
"201703010907","6559                    ",7
"201703010908","6559                    ",1
"201703010910","6559                    ",10
"201703010911","6559                    ",14
"201703010912","6559                    ",24
"201703010913","6559                    ",1
"201703010914","6559                    ",1
"201703010915","6559                    ",8
"201703010916","6559                    ",3
"201703010918","6559                    ",1
"201703010919","6559                    ",33
"201703010920","6559                    ",2
"201703010923","6559                    ",2
"201703010924","6559                    ",2
"201703010927","6559                    ",7
"201703010928","6559                    ",7
"201703010929","6559                    ",1
"201703010932","6559                    ",3
"201703010934","6559                    ",4
"201703010935","6559                    ",1
"201703010936","6559                    ",4
"201703010937","6559                    ",8
"201703010938","6559                    ",3
"201703010940","6559                    ",4
"201703010941","6559                    ",1
"201703010942","6559                    ",1
"201703010943","6559                    ",16
"201703010945","6559                    ",2
"201703010949","6559                    ",13
"201703010951","6559                    ",14
"201703010955","6559                    ",1
"201703010957","6559                    ",1
"201703011000","6559                    ",7
"201703011001","6559                    ",2
"201703011004","6559                    ",5
"201703011009","6559                    ",3
"201703011012","6559                    ",2
"201703011014","6559                    ",2
"201703011015","6559                    ",1
"201703011016","6559                    ",11
"201703011017","6559                    ",1
"201703011019","6559                    ",3
"201703011021","6559                    ",1
"201703011023","6559                    ",6
"201703011024","6559                    ",4
"201703011025","6559                    ",2
"201703011027","6559                    ",2
"201703011028","6559                    ",3
"201703011031","6559                    ",4
"201703011033","6559                    ",7
"201703011034","6559                    ",5
"201703011035","6559                    ",3
"201703011036","6559                    ",1
"201703011041","6559                    ",1
"201703011042","6559                    ",1
"201703011044","6559                    ",3
"201703011045","6559                    ",1
"201703011049","6559                    ",13
"201703011050","6559                    ",19
"201703011051","6559                    ",7
"201703011052","6559                    ",22
"201703011053","6559                    ",1
"201703011055","6559                    ",1
"201703011056","6559                    ",2
"201703011059","6559                    ",4
"201703011100","6559                    ",3
"201703011101","6559                    ",2
"201703011103","6559                    ",8
"201703011104","6559                    ",2
"201703011105","6559                    ",4
"201703011107","6559                    ",10
"201703011108","6559                    ",2
"201703011109","6559                    ",3
"201703011112","6559                    ",1
"201703011113","6559                    ",7
"201703011114","6559                    ",9
"201703011115","6559                    ",9
"201703011116","6559                    ",2
"201703011118","6559                    ",5
"201703011119","6559                    ",5
"201703011120","6559                    ",2
"201703011121","6559                    ",3
"201703011122","6559                    ",2
"201703011123","6559                    ",4
"201703011124","6559                    ",1
"201703011125","6559                    ",4
"201703011126","6559                    ",5
"201703011127","6559                    ",4
"201703011128","6559                    ",11
"201703011129","6559                    ",7
"201703011131","6559                    ",5
"201703011132","6559                    ",10
"201703011133","6559                    ",1
"201703011134","6559                    ",1
"201703011135","6559                    ",8
"201703011136","6559                    ",9
"201703011137","6559                    ",17
"201703011138","6559                    ",5
"201703011139","6559                    ",3
"201703011140","6559                    ",1
"201703011141","6559                    ",18
"201703011142","6559                    ",1
"201703011143","6559                    ",1
"201703011144","6559                    ",2
"201703011145","6559                    ",1
"201703011146","6559                    ",4
"201703011148","6559                    ",17
"201703011149","6559                    ",1
"201703011151","6559                    ",5
"201703011152","6559                    ",10
"201703011153","6559                    ",1
"201703011155","6559                    ",1
"201703011156","6559                    ",2
"201703011158","6559                    ",2
"201703011159","6559                    ",4
"201703011202","6559                    ",1
"201703011205","6559                    ",10
"201703011206","6559                    ",19
"201703011207","6559                    ",3
"201703011208","6559                    ",9
"201703011209","6559                    ",12
"201703011210","6559                    ",12
"201703011211","6559                    ",4
"201703011212","6559                    ",5
"201703011213","6559                    ",7
"201703011214","6559                    ",19
"201703011215","6559                    ",10
"201703011216","6559                    ",4
"201703011217","6559                    ",15
"201703011219","6559                    ",3
"201703011220","6559                    ",1
"201703011223","6559                    ",8
"201703011224","6559                    ",1
"201703011225","6559                    ",7
"201703011226","6559                    ",10
"201703011227","6559                    ",15
"201703011228","6559                    ",9
"201703011229","6559                    ",2
"201703011230","6559                    ",3
"201703011231","6559                    ",11
"201703011232","6559                    ",5
"201703011233","6559                    ",2
"201703011234","6559                    ",6
"201703011235","6559                    ",1
"201703011236","6559                    ",5
"201703011237","6559                    ",2
"201703011238","6559                    ",1
"201703011239","6559                    ",8
"201703011240","6559                    ",1
"201703011241","6559                    ",6
"201703011242","6559                    ",7
"201703011244","6559                    ",9
"201703011245","6559                    ",2
"201703011246","6559                    ",6
"201703011247","6559                    ",15
"201703011248","6559                    ",6
"201703011249","6559                    ",10
"201703011250","6559                    ",1
"201703011252","6559                    ",16
"201703011253","6559                    ",8
"201703011254","6559                    ",9
"201703011255","6559                    ",17
"201703011257","6559                    ",17
"201703011258","6559                    ",9
"201703011259","6559                    ",6
"201703011300","6559                    ",2
"201703011301","6559                    ",8
"201703011302","6559                    ",8
"201703011303","6559                    ",17
"201703011304","6559                    ",8
"201703011305","6559                    ",8
"201703011306","6559                    ",1
"201703011307","6559                    ",7
"201703011308","6559                    ",5
"201703011309","6559                    ",3
"201703011310","6559                    ",9
"201703011311","6559                    ",6
"201703011312","6559                    ",2
"201703011313","6559                    ",41
"201703011314","6559                    ",21
"201703011316","6559                    ",9
"201703011317","6559                    ",4
"201703011318","6559                    ",11
"201703011319","6559                    ",2
"201703011320","6559                    ",6
"201703011321","6559                    ",1
"201703011322","6559                    ",6
"201703011323","6559                    ",8
"201703011324","6559                    ",7
"201703011325","6559                    ",41
"201703011326","6559                    ",11
"201703011327","6559                    ",3
"201703011328","6559                    ",2
"201703011329","6559                    ",8
"201703011330","6559                    ",23
"201703011331","6559                    ",3
"201703011332","6559                    ",3
"201703011333","6559                    ",13
"201703011334","6559                    ",6
"201703011335","6559                    ",6
"201703011336","6559                    ",39
"201703011337","6559                    ",8
"201703011338","6559                    ",8
"201703011339","6559                    ",5
"201703011340","6559                    ",10
"201703011341","6559                    ",16
"201703011342","6559                    ",28
"201703011343","6559                    ",8
"201703011344","6559                    ",47
"201703011345","6559                    ",30
"201703011346","6559                    ",5
"201703011347","6559                    ",5
"201703011348","6559                    ",6
"201703011349","6559                    ",39
"201703011350","6559                    ",24
"201703011351","6559                    ",11
"201703011352","6559                    ",13
"201703011353","6559                    ",21
"201703011354","6559                    ",23
"201703011355","6559                    ",7
"201703011356","6559                    ",37
"201703011357","6559                    ",9
"201703011358","6559                    ",16
"201703011359","6559                    ",7
"201703011400","6559                    ",16
"201703011401","6559                    ",30
"201703011402","6559                    ",11
"201703011403","6559                    ",6
"201703011404","6559                    ",10
"201703011405","6559                    ",18
"201703011406","6559                    ",18
"201703011407","6559                    ",10
"201703011408","6559                    ",5
"201703011409","6559                    ",13
"201703011410","6559                    ",14
"201703011411","6559                    ",18
"201703011412","6559                    ",26
"201703011413","6559                    ",52
"201703011414","6559                    ",18
"201703011415","6559                    ",14
"201703011416","6559                    ",9
"201703011417","6559                    ",33
"201703011418","6559                    ",11
"201703011419","6559                    ",43
"201703011420","6559                    ",12
"201703011421","6559                    ",14
"201703011422","6559                    ",38
"201703011423","6559                    ",18
"201703011424","6559                    ",23
"201703011425","6559                    ",22
"201703011426","6559                    ",43
"201703011427","6559                    ",17
"201703011428","6559                    ",35
"201703011429","6559                    ",9
"201703011430","6559                    ",22
"201703011431","6559                    ",6
"201703011432","6559                    ",12
"201703011433","6559                    ",7
"201703011434","6559                    ",7
"201703011435","6559                    ",11
"201703011436","6559                    ",21
"201703011437","6559                    ",48
"201703011438","6559                    ",36
"201703011439","6559                    ",33
"201703011440","6559                    ",8
"201703011441","6559                    ",41
"201703011442","6559                    ",15
"201703011443","6559                    ",17
"201703011444","6559                    ",4
"201703011445","6559                    ",12
"201703011446","6559                    ",46
"201703011447","6559                    ",23
"201703011448","6559                    ",2
"201703011449","6559                    ",11
"201703011450","6559                    ",10
"201703011451","6559                    ",18
"201703011452","6559                    ",29
"201703011453","6559                    ",57
"201703011454","6559                    ",12
"201703011455","6559                    ",29
"201703011456","6559                    ",15
"201703011457","6559                    ",4
"201703011458","6559                    ",18
"201703011459","6559                    ",11
"201703011500","6559                    ",26
"201703011501","6559                    ",11
"201703011502","6559                    ",23
"201703011503","6559                    ",22
"201703011504","6559                    ",23
"201703011505","6559                    ",26
"201703011506","6559                    ",22
"201703011507","6559                    ",14
"201703011508","6559                    ",41
"201703011509","6559                    ",42
"201703011510","6559                    ",20
"201703011511","6559                    ",30
"201703011512","6559                    ",36
"201703011513","6559                    ",27
"201703011514","6559                    ",42
"201703011515","6559                    ",24
"201703011516","6559                    ",25
"201703011517","6559                    ",18
"201703011518","6559                    ",24
"201703011519","6559                    ",39
"201703011520","6559                    ",36
"201703011521","6559                    ",34
"201703011522","6559                    ",36
"201703011523","6559                    ",21
"201703011524","6559                    ",16
"201703011525","6559                    ",17
"201703011526","6559                    ",49
"201703011527","6559                    ",69
"201703011528","6559                    ",21
"201703011529","6559                    ",4
"201703011530","6559                    ",13
"201703011531","6559                    ",5
"201703011532","6559                    ",44
"201703011533","6559                    ",21
"201703011534","6559                    ",53
"201703011535","6559                    ",22
"201703011536","6559                    ",44
"201703011537","6559                    ",77
"201703011538","6559                    ",17
"201703011539","6559                    ",32
"201703011540","6559                    ",15
"201703011541","6559                    ",75
"201703011542","6559                    ",12
"201703011543","6559                    ",47
"201703011544","6559                    ",99
"201703011545","6559                    ",51
"201703011546","6559                    ",18
"201703011547","6559                    ",44
"201703011548","6559                    ",13
"201703011549","6559                    ",16
"201703011550","6559                    ",21
"201703011551","6559                    ",41
"201703011552","6559                    ",34
"201703011553","6559                    ",78
"201703011554","6559                    ",11
"201703011555","6559                    ",44
"201703011556","6559                    ",46
"201703011557","6559                    ",15
"201703011558","6559                    ",22
"201703011559","6559                    ",21
"201703011600","6559                    ",30
"201703011601","6559                    ",65
"201703011602","6559                    ",31
"201703011603","6559                    ",54
"201703011604","6559                    ",25
"201703011605","6559                    ",14
"201703011606","6559                    ",17
"201703011607","6559                    ",68
"201703011608","6559                    ",24
"201703011609","6559                    ",55
"201703011610","6559                    ",82
"201703011611","6559                    ",58
"201703011612","6559                    ",32
"201703011613","6559                    ",40
"201703011614","6559                    ",26
"201703011615","6559                    ",21
"201703011616","6559                    ",17
"201703011617","6559                    ",28
"201703011618","6559                    ",12
"201703011619","6559                    ",10
"201703011620","6559                    ",16
"201703011621","6559                    ",25
"201703011622","6559                    ",55
"201703011623","6559                    ",12
"201703011624","6559                    ",18
"201703011625","6559                    ",24
"201703011626","6559                    ",31
"201703011627","6559                    ",16
"201703011628","6559                    ",26
"201703011629","6559                    ",12
"201703011630","6559                    ",28
"201703011631","6559                    ",17
"201703011632","6559                    ",27
"201703011633","6559                    ",33
"201703011634","6559                    ",15
"201703011635","6559                    ",31
"201703011636","6559                    ",28
"201703011637","6559                    ",18
"201703011638","6559                    ",31
"201703011639","6559                    ",29
"201703011640","6559                    ",17
"201703011641","6559                    ",27
"201703011642","6559                    ",41
"201703011643","6559                    ",24
"201703011644","6559                    ",43
"201703011645","6559                    ",9
"201703011646","6559                    ",31
"201703011647","6559                    ",37
"201703011648","6559                    ",13
"201703011649","6559                    ",16
"201703011650","6559                    ",40
"201703011651","6559                    ",22
"201703011652","6559                    ",29
"201703011653","6559                    ",15
"201703011654","6559                    ",23
"201703011655","6559                    ",37
"201703011656","6559                    ",44
"201703011657","6559                    ",6
"201703011658","6559                    ",10
"201703011659","6559                    ",22
"201703011700","6559                    ",11
"201703011701","6559                    ",39
"201703011702","6559                    ",29
"201703011703","6559                    ",12
"201703011704","6559                    ",26
"201703011705","6559                    ",14
"201703011706","6559                    ",43
"201703011707","6559                    ",17
"201703011708","6559                    ",22
"201703011709","6559                    ",34
"201703011710","6559                    ",21
"201703011711","6559                    ",13
"201703011712","6559                    ",10
"201703011713","6559                    ",32
"201703011714","6559                    ",39
"201703011715","6559                    ",18
"201703011716","6559                    ",105
"201703011717","6559                    ",88
"201703011718","6559                    ",11
"201703011719","6559                    ",21
"201703011720","6559                    ",23
"201703011721","6559                    ",8
"201703011722","6559                    ",8
"201703011723","6559                    ",40
"201703011724","6559                    ",68
"201703011725","6559                    ",14
"201703011726","6559                    ",51
"201703011727","6559                    ",16
"201703011728","6559                    ",27
"201703011729","6559                    ",18
"201703011730","6559                    ",12
"201703011731","6559                    ",60
"201703011732","6559                    ",41
"201703011733","6559                    ",16
"201703011734","6559                    ",9
"201703011735","6559                    ",48
"201703011736","6559                    ",11
"201703011737","6559                    ",10
"201703011738","6559                    ",25
"201703011739","6559                    ",14
"201703011740","6559                    ",16
"201703011741","6559                    ",13
"201703011742","6559                    ",8
"201703011743","6559                    ",29
"201703011744","6559                    ",7
"201703011745","6559                    ",34
"201703011746","6559                    ",1
"201703011747","6559                    ",5
"201703011748","6559                    ",27
"201703011749","6559                    ",9
"201703011750","6559                    ",24
"201703011751","6559                    ",5
"201703011752","6559                    ",20
"201703011753","6559                    ",6
"201703011754","6559                    ",32
"201703011755","6559                    ",10
"201703011756","6559                    ",18
"201703011757","6559                    ",67
"201703011758","6559                    ",11
"201703011759","6559                    ",14
"201703011800","6559                    ",47
"201703011801","6559                    ",11
"201703011802","6559                    ",15
"201703011803","6559                    ",9
"201703011804","6559                    ",21
"201703011805","6559                    ",6
"201703011806","6559                    ",18
"201703011807","6559                    ",7
"201703011808","6559                    ",26
"201703011809","6559                    ",12
"201703011810","6559                    ",23
"201703011811","6559                    ",20
"201703011812","6559                    ",27
"201703011813","6559                    ",24
"201703011814","6559                    ",14
"201703011815","6559                    ",15
"201703011816","6559                    ",54
