11
6
6
5
23
20
14
10
2
18
23
19
7
5
8
12
24
10
9
17
14
3
196
11
10
7
5
23
52
13
6
59
18
9
9
29
19
17
10
7
7
21
5
47
30
12
42
23
36
20
10
20
33
12
23
16
42
16
40
24
41
8
17
79
29
28
21
17
16
22
22
22
22
23
13
38
38
47
25
24
46
30
15
21
16
20
31
35
25
15
20
36
40
29
15
29
72
13
36
24
38
60
52
57
23
26
42
48
60
23
12
21
24
33
35
61
20
33
14
43
49
33
13
103
44
58
35
50
32
46
26
17
100
54
13
36
25
24
14
33
13
27
60
29
64
26
57
19
37
56
20
9
24
27
39
5
32
12
38
16
15
6
12
17
27
6
12
16
40
24
39
14
5
54
22
29
12
16
19
5
31
63
33
27
24
32
8
30
16
22
17
9
4
27
17
11
34
21
2
20
19
19
49
27
26
29
48
11
14
17
42
23
23
27
16
17
49
37
16
6
22
12
8
14
22
19
27
28
12
29
9
10
27
12
14
4
21
12
55
38
41
7
26
20
11
6
48
3
10
10
24
11
28
33
9
20
3
29
9
28
19
42
25
17
17
43
15
7
8
31
10
36
6
12
11
26
45
16
13
12
23
16
13
25
42
13
40
13
22
25
20
36
17
37
17
45
22
16
62
33
13
6
1
16
9
25
21
7
1
11
33
31
11
29
5
32
12
14
5
19
4
26
20
12
16
5
28
14
17
13
10
13
4
1
2
10
5
22
12
12
4
31
19
10
5
51
7
15
21
7
16
5
4
13
31
28
1
6
11
9
15
1
9
42
24
18
12
69
13
16
3
2
25
9
7
9
19
31
28
2
24
36
6
2
19
8
9
16
13
10
5
4
3
15
17
19
2
4
6
2
4
11
14
15
9
2
5
5
35
15
2
15
4
16
2
15
16
18
1
41
6
3
5
1
1
1
10
2
13
15
53
16
6
2
6
1
3
1
5
9
15
3
2
7
8
14
3
15
7
4
4
16
24
8
30
2
26
3
1
18
2
11
5
1
14
13
2
10
47
14
3
1
20
6
18
6
5
5
3
50
1
1
3
3
9
13
1
2
2
1
1
19
3
6
3
3
7
6
1
1
3
2
1
3
1
2
3
5
25
4
2
28
2
5
1
1
4
4
9
1
6
1
1
22
1
4
27
4
3
33
1
2
2
7
7
1
2
2
10
4
5
3
16
5
15
8
1
7
2
1
4
2
3
1
1
1
1
2
1
14
4
3
1
3
4
4
7
7
2
1
3
1
1
3
9
1
2
12
6
14
25
1
8
2
2
5
6
6
2
2
3
2
14
8
7
3
1
7
4
5
7
1
6
1
21
1
26
3
1
17
2
2
10
1
3
13
4
9
5
5
1
2
2
3
1
1
2
8
13
13
10
12
17
6
2
6
28
10
9
11
1
9
5
10
14
4
9
4
12
11
1
4
7
1
1
5
13
11
3
9
2
1
18
4
4
7
1
6
15
8
21
2
1
6
8
3
5
22
12
17
5
3
6
10
2
7
59
3
11
2
12
2
4
8
4
7
14
12
7
3
4
32
8
5
9
3
23
13
8
16
13
2
4
36
11
11
27
5
7
18
69
74
11
9
12
12
9
28
22
17
12
31
15
7
10
9
19
18
2
12
19
9
18
51
23
33
33
26
22
13
41
22
27
33
15
18
48
16
23
14
23
24
20
12
15
11
10
27
35
44
13
7
15
16
14
5
36
34
21
11
9
15
19
29
5
33
18
7
8
12
20
16
6
70
26
37
11
14
25
16
40
16
22
17
26
47
22
33
22
50
31
34
41
28
10
19
37
28
78
18
14
12
32
21
40
11
12
41
68
5
53
13
42
38
35
70
51
59
31
9
17
34
38
77
7
55
26
36
29
51
16
48
45
46
25
23
20
23
33
51
40
60
33
70
29
23
36
43
33
19
21
30
47
33
7
17
28
25
26
16
17
26
21
25
31
7
47
27
26
21
33
10
35
41
36
24
15
42
12
17
32
33
18
19
25
33
17
45
11
22
5
26
32
36
17
19
12
29
25
13
28
21
20
44
17
24
38
35
15
16
14
40
7
11
66
24
26
12
11
26
53
16
42
57
18
13
20
21
27
22
11
13
42
13
18
33
14
11
8
32
12
17
21
10
5
22
7
46
24
25
35
17
16
13
23
19
22
5
10
28
8
17
17
24
20
24
45
50
23
11
17
12
26
31
42
15
49
36
29
16
10
38
24
19
17
40
20
10
16
42
15
7
35
11
9
23
22
17
22
18
28
24
37
34
15
27
42
14
6
47
66
41
26
15
21
20
24
36
48
21
20
26
14
30
58
52
14
33
25
20
17
19
21
35
21
21
41
30
22
37
17
44
35
25
31
32
16
29
34
19
16
40
27
43
32
25
27
55
31
32
15
49
19
70
17
17
18
30
35
31
67
12
21
12
17
12
18
12
24
23
11
21
14
19
27
16
29
19
10
30
34
20
32
39
13
11
39
19
20
20
37
8
32
13
7
4
11
39
3
35
14
36
27
35
33
23
18
19
18
11
17
7
19
27
13
25
33
23
16
19
94
7
17
6
12
22
13
10
27
17
7
8
31
14
22
25
27
14
29
29
43
74
20
29
5
19
52
41
19
40
11
18
35
15
17
10
46
42
79
19
17
13
2
17
48
5
47
10
40
27
36
38
45
8
4
24
37
12
21
31
19
28
17
27
22
28
12
18
23
21
13
37
9
12
16
15
17
21
4
10
5
11
26
20
27
16
31
16
18
34
23
23
15
27
5
3
37
8
17
11
6
20
25
36
13
55
38
14
15
21
11
6
10
17
18
10
23
34
13
33
44
25
19
7
19
30
8
21
2
12
5
24
4
13
8
22
8
20
12
3
10
9
42
4
7
5
10
16
16
18
8
10
6
3
11
9
5
19
10
5
8
13
10
11
1
20
26
30
12
19
13
5
22
16
6
13
4
30
18
39
35
1
23
5
2
20
23
12
6
6
22
8
2
9
15
5
13
23
12
6
9
20
35
2
40
15
23
18
20
38
3
27
11
19
8
21
18
11
32
33
73
26
39
16
5
23
24
27
4
16
35
14
5
34
16
11
13
20
9
68
37
6
12
3
9
21
17
6
18
40
30
13
4
23
13
19
6
30
7
10
9
3
3
22
55
9
66
12
6
17
19
27
5
19
13
22
63
38
12
26
53
28
31
17
48
31
20
37
13
31
12
15
38
38
29
36
90
17
24
33
18
19
42
36
9
32
18
48
34
14
6
19
18
20
25
16
13
15
20
53
21
27
37
24
14
12
28
16
34
10
11
13
111
29
13
28
11
36
28
8
11
21
30
39
12
16
22
19
11
28
19
43
27
15
13
13
25
9
18
5
16
17
22
60
12
41
42
44
32
36
20
17
29
24
35
21
15
23
11
40
36
7
16
18
14
13
12
10
4
23
35
40
9
11
19
18
5
16
28
27
10
1
6
37
18
31
8
6
4
30
5
26
18
17
11
12
6
37
21
10
14
15
153
235
16
8
28
1
9
26
34
19
13
30
25
17
21
7
23
37
23
26
55
12
5
3
7
11
3
8
21
7
10
5
6
18
35
4
57
26
28
17
3
22
61
31
13
29
18
31
9
6
20
22
11
14
8
30
31
32
40
16
11
25
36
17
11
18
11
5
24
12
1
6
41
11
5
5
7
20
2
17
14
21
3
17
11
7
5
1
2
9
15
9
5
3
5
2
23
13
2
7
3
28
6
3
2
6
20
9
7
11
5
43
1
7
2
13
3
4
14
9
12
3
29
5
1
2
5
6
10
9
6
25
19
7
5
25
15
6
8
3
7
11
6
15
2
6
24
5
8
22
3
2
7
3
5
1
16
1
1
4
12
1
10
5
16
1
2
3
2
1
2
2
1
3
3
1
4
1
3
2
1
1
6
2
6
7
20
1
8
1
11
7
4
3
1
18
2
7
2
7
7
6
4
3
10
1
5
2
2
3
8
1
1
8
6
4
14
21
8
1
3
1
6
1
2
6
1
1
1
2
1
29
19
1
8
1
8
1
1
11
2
2
1
28
16
12
1
13
2
8
1
4
1
1
2
5
1
7
1
6
1
7
10
7
3
1
2
3
1
6
2
12
3
1
1
3
3
1
7
1
1
4
3
1
2
1
2
7
1
15
2
21
2
1
3
5
1
2
5
2
9
1
2
4
2
1
2
1
1
1
1
5
16
2
37
3
4
4
1
1
12
3
3
2
4
5
14
4
4
6
8
1
1
31
2
4
2
12
